claim_id,claim_text,lang,claim_date,gold_label,predicted_label,is_correct,small_model_id,small_model_name,small_model_provider,model_key,model_aliases,condition,variant_name,condition_bucket,condition_key,corruption_severity,prompt_id,explanation,error_type,error_message,judge_count,judge_names,judge_overall_sum,avg_judge_overall,avg_political_bias,avg_sociocultural_bias,avg_linguistic_bias,avg_logic_of_reasoning,avg_evidence_usage
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_70,random_drop_70,corrupted,random_drop_70,0.7,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that a photo used by ZDF Heute of a demonstration against right-wing extremism in Hamburg on January 19, 2024, was manipulated to make the number of participants appear higher. The claim is not supported or refuted by the evidence, as it does not mention the demonstration, the photo, or any related information.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,small_factcheck_v1,"The evidence provided does not contain any information about the claim that a photo used by ZDF Heute of a demonstration against right-wing extremism in Hamburg on January 19, 2024, was manipulated to make the number of participants appear higher. The claim is not supported or refuted by the provided evidence, which discusses unrelated topics such as inflation, time change, and circumcision.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,small_factcheck_v1,"The provided evidence documents do not contain any information related to the claim that a photo used by 'ZDF Heute' of a demonstration against right-wing extremism in Hamburg on January 19, 2024, was manipulated to make the number of participants appear higher. The claim is not supported or refuted by the evidence, and there is no mention of a second photo showing fewer people.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_70,targeted_drop_70,corrupted,targeted_drop_70,0.7,small_factcheck_v1,{,,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that a photo used by ZDF Heute of a demonstration against right-wing extremism in Hamburg on January 19, 2024, was manipulated to make the number of participants appear higher. The evidence consists of various unrelated articles and documents, including information about inflation, time changes, Böllerverbot, and circumcision, but none of these topics are relevant to the claim.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_50,replacement_mix_50,corrupted,replacement_mix_50,0.5,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that a photo used by ZDF Heute was manipulated to make the number of participants in a demonstration against right-wing extremism in Hamburg on January 19, 2024 appear higher. The evidence consists of various unrelated articles and texts, including biographies, news articles, and Wikipedia stubs, but none of them mention the claim or provide any evidence to support or refute it.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
5,"Ein von „ZDF Heute“ verwendetes Bild der Demonstration gegen Rechtsextremismus in Hamburg vom 19. Januar 2024 sei manipuliert worden, um die Teilnehmerzahl höher erscheinen zu lassen. Das belege eine weitere Aufnahme, auf der weniger Menschen zu sehen seien.",de,2024-01-20,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_70,replacement_mix_70,corrupted,replacement_mix_70,0.7,small_factcheck_v1,"There is no evidence provided in the given documents that relates to the claim about the manipulated image of the demonstration against right-wing extremism in Hamburg on January 19, 2024. The documents appear to be a collection of unrelated articles and information on various topics, including history, art, sports, and politics, but none of them mention the specific claim or provide any evidence to support or refute it.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,small_factcheck_v1,"The evidence provided in the blog post by Expaganus presents several instances where the Prophet Muhammad's actions and teachings contradict the claim that he preached love and compassion. Specifically, the post highlights the Prophet's involvement in the 'Ierry War', where he ordered the killing of two poets who had expressed dissent, and his subsequent declaration that Muslims should kill non-believers wherever they find them. Additionally, the post quotes the Quran as containing passages that promote charity and kindness, but also notes that these are contradicted by other passages that advocate for violence and aggression. The author of the post concludes that the Prophet's teachings and actions demonstrate a lack of love and compassion, and that his legacy has been used to justify violence and terrorism. Therefore, the claim that the Prophet Muhammad preached love and compassion is refuted by the evidence provided.",,,1,['llama70B'],18.0,18.0,3.0,2.0,5.0,4.0,4.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,small_factcheck_v1,"The evidence supports the claim that photographs show minors in Muslim countries being married or pregnant. The text describes the actions of Muhammad, the founder of Islam, who married a 6-year-old girl and had children with her when she was 9 years old. The text also mentions that Muhammad ordered the killing of two poets who had expressed dissenting views, and that he and his followers attacked and killed many people, including women and children, during the Battle of Badr. These actions are presented as evidence of the mistreatment of minors in Muslim countries.",,,1,['llama70B'],10.0,10.0,2.0,2.0,4.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,small_factcheck_v1,"The evidence supports the claim that photographs show underage girls in Muslim countries being married or pregnant, as it describes the prophet Muhammad's actions and teachings that led to the marriage and exploitation of underage girls. Specifically, the text mentions that Muhammad ordered the execution of two poets who criticized Islam, and that he married a 6-year-old girl named Aisha, who was later divorced and then married again when she was 9 years old. Additionally, the text describes how Muhammad's followers attacked and killed the inhabitants of the Jewish tribe of Banu Qurayza, including women and children, and how he ordered the execution of the tribe's men and the sale of their women and children into slavery. These actions and teachings are evidence that underage girls were indeed married or became pregnant in Muslim countries, supporting the claim.",,,1,['llama70B'],10.0,10.0,2.0,2.0,4.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_70,random_drop_70,corrupted,random_drop_70,0.7,small_factcheck_v1,"The evidence provided does not support the claim that photographs show minors in Muslim countries being married or pregnant. The author of the blog post argues that if a similar figure like Muhammad were to emerge today, their movement would be considered a dangerous sect that spreads through spiritual terrorism and physical violence, created for selfish purposes. This suggests that the author does not believe that the teachings of Islam promote child marriage or pregnancy, and instead views the religion as a threat to humanity.",,,1,['llama70B'],11.0,11.0,2.0,2.0,5.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,small_factcheck_v1,"The evidence provided does not directly address the claim that photographs show minors in Muslim countries being married or pregnant. The text discusses the character of Muhammad, the founder of Islam, and the teachings of the Quran, but does not provide any evidence related to the claim. Therefore, it is not possible to determine whether the claim is supported or refuted based on the provided evidence.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,small_factcheck_v1,"The evidence provided does not mention anything about photographs showing underage girls in Muslim countries being married or pregnant. The text appears to be a discussion about the Islamic prophet Muhammad and the early history of Islam, with no relevance to the claim about photographs.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_70,targeted_drop_70,corrupted,targeted_drop_70,0.7,small_factcheck_v1,"The evidence provided does not contain any information about photographs showing minors in Muslim countries being married or pregnant. The text appears to be a discussion about the Quran and the character of Muhammad, but it does not address the claim in question.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,small_factcheck_v1,"The evidence provided contains several quotes and descriptions that suggest that in Muslim countries, underage girls are married or pregnant. For example, the text mentions that Muhammad 'did not abolish the basic examples of humanity' and that 'the holy war belongs to a sectarian speech, which was however adopted by the sultans, because it suited their expansionist plans.' It also describes how Muhammad 'did not abolish the basic examples of humanity' and that 'the holy war belongs to a sectarian speech, which was however adopted by the sultans, because it suited their expansionist plans.' Furthermore, the text mentions that Muhammad 'did not abolish the basic examples of humanity' and that 'the holy war belongs to a sectarian speech, which was however adopted by the sultans, because it suited their expansionist plans.'",,,1,['llama70B'],15.0,15.0,3.0,3.0,3.0,3.0,3.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_50,replacement_mix_50,corrupted,replacement_mix_50,0.5,small_factcheck_v1,"The evidence provided shows that the claim that photographs present minors in Muslim countries as married or pregnant is not supported. The text mentions that the Prophet Muhammad did not abolish the 'rāji'a' (raids or plundering) and that it was only prohibited between Muslims, but allowed to be practiced against non-Muslims. Additionally, the text mentions that Muhammad gave orders to kill Jews wherever they are found, which contradicts the claim that the claimant made about the Prophet's teachings.",,,1,['llama70B'],10.0,10.0,2.0,2.0,4.0,1.0,1.0
143,Φωτογραφίες παρουσιάζουν ανήλικες σε μουσουλμανικές χώρες να είναι παντρεμένες ή έγκυες.,el,2020-03-03,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_70,replacement_mix_70,corrupted,replacement_mix_70,0.7,small_factcheck_v1,"The evidence supports the claim that photographs show minors in Muslim countries being married or pregnant. The quote 'Συγκεκριμένα και συνοπτικά: Για 3 χρόνια ο Μωάμεθ συγκέντρωνε τα «μηνύματα του αρχαγγέλου Γαβριήλ» και προσπαθούσε να πείσει τους πλούσιους συγγενείς του ότι είναι ο τελευταίος προφήτης που έστεινε ο Θεός κι όλοι έπρεπε να τον ακολουθήσουν.' suggests that Muhammad was trying to convince his relatives that he was the last prophet, and the quote 'Μετά ο «προφήτης» σκότωσε με τα χεράκια του δύο ποιητές, που είχαν εκφράσει στα ποιήματά τους δυσαρέσκεια για τον Ισλαμισμό, και τα σώματά τους ρίχτηκαν στο πηγάδι μαζί με σώματα μελών της πατριάς του, που κατ' άλλους ήταν 15 και κατ' άλλους 70.' suggests that Muhammad was violent and killed people who disagreed with him, including two poets. Additionally, the quote 'Στη συνέχεια ο ίδιος ο Μωάμεθ παραβίασε κι άλλα που έλεγε το Κοράνι και πρόσθεσε νέες «αποκαλύψεις», όταν αρχικά είπε ότι οι Μουσουλμάνοι δεν πρέπει να προσεύχονται προς την Ιερουσαλήμ αλλά προς την Μέκκα.' suggests that Muhammad changed his teachings and added new revelations, which is a common theme in the evidence. Overall, the evidence suggests that Muhammad was a complex figure who was trying to convince people to follow him, but also had violent tendencies and changed his teachings over time.",,,1,['llama70B'],9.0,9.0,2.0,2.0,3.0,1.0,1.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Supported,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,small_factcheck_v1,"The evidence supports the claim that the BBC criticized Greece for its handling of wildfires, as it quotes the Patriarch of Moscow, Cyril, who warns about the dangers of the New World Order and the rise of the Antichrist, which is linked to the use of smartphones and other technologies. However, the claim is not directly related to the handling of wildfires, but rather to the broader theme of the New World Order and the dangers of technology. Nevertheless, the evidence suggests that the Patriarch's views are critical of the current state of affairs, which could be interpreted as a criticism of the Greek government's handling of wildfires.",,,1,['llama70B'],10.0,10.0,2.0,2.0,4.0,1.0,1.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,small_factcheck_v1,"The evidence provided does not directly address the claim that the BBC is 'trolling' (a Greek word that roughly translates to 'trolling' or 'mocking') Greece for its handling of wildfires. The evidence documents appear to be a collection of quotes and articles related to the Russian Orthodox Church and its views on technology, surveillance, and the potential for a 'New World Order.' While the articles do mention the Russian government's efforts to implement electronic identification and surveillance systems, they do not provide any evidence to support or refute the claim about the BBC's behavior towards Greece.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,small_factcheck_v1,"The evidence provided does not mention anything about the BBC trolling Greece for its handling of wildfires. The document appears to be a collection of quotes and articles about the Patriarch of Moscow, Cyril, and his views on various topics, including technology, identity, and the New World Order. There is no mention of the BBC or wildfires in Greece.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_70,random_drop_70,corrupted,random_drop_70,0.7,small_factcheck_v1,"The evidence provided does not mention the BBC or its reporting on Greece's handling of wildfires, making it impossible to determine whether the claim is supported or refuted.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,small_factcheck_v1,"The evidence provided does not directly address the claim that the BBC is 'trolling' Greece for its handling of wildfires. The articles discuss various topics, including the New World Order, the Russian Patriarch's views on technology and identity, and cybersecurity concerns. While there are mentions of Greece and the European Union, they are not related to the claim in question. Therefore, there is not enough evidence to support or refute the claim.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,small_factcheck_v1,"The evidence provided does not mention anything about the BBC criticizing Greece for its handling of wildfires. The text appears to be a collection of quotes and articles about various topics, including the New World Order, the Russian Orthodox Church, and cybersecurity, but none of them relate to the BBC or Greece's wildfire response.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_70,targeted_drop_70,corrupted,targeted_drop_70,0.7,small_factcheck_v1,"Το άρθρο δεν παρέχει επαρκή πληροφορίες για να αξιολογηθεί η δήλωση ότι το BBC 'τρολλάρει' την Ελλάδα για την αντιμετώπιση των πυρκαγιών. Το άρθρο περιέχει διάφορα θέματα, όπως ο Πατριάρχης Κύριλλος, η Ρωσία και η ασφάλεια των προσωπικών δεδομένων, αλλά δεν υπάρχει καμία αναφορά στην αντιμετώπιση των πυρκαγιών από το BBC ή την Ελλάδα.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_30,replacement_mix_30,corrupted,replacement_mix_30,0.3,small_factcheck_v1,"The evidence provided does not directly address the claim that the BBC 'troled' Greece for its handling of wildfires. The evidence includes various unrelated articles and quotes from the Patriarch of Moscow, Cyril, discussing topics such as technology, identity, and the potential dangers of smartphones. There is no clear connection between these topics and the claim about the BBC's reporting on Greece's wildfire response.",,,1,['llama70B'],18.0,18.0,5.0,5.0,5.0,2.0,1.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Conflicting_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_50,replacement_mix_50,corrupted,replacement_mix_50,0.5,small_factcheck_v1,"The evidence contains both supporting and contradicting statements regarding the claim that the BBC is criticizing Greece for its handling of wildfires. On one hand, there is no mention of the BBC in the provided evidence, which suggests that the claim may be unfounded. On the other hand, the evidence does contain quotes from the Patriarch of Moscow, Cyril, who expresses concerns about the potential risks of relying on digital technologies, including smartphones and electronic identification systems, which could be seen as related to the claim. However, the quotes from the Patriarch do not specifically mention the BBC or Greece, and the context is more focused on the potential risks of digital technologies rather than criticizing Greece's handling of wildfires.",,,1,['llama70B'],22.0,22.0,5.0,5.0,5.0,4.0,3.0
145,Το BBC σε άρθρο του τρολλάρει την Ελλάδα για την αντιμετώπιση των πυρκαγιών.,el,2023-07-23,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],replacement_mix_70,replacement_mix_70,corrupted,replacement_mix_70,0.7,small_factcheck_v1,"The evidence provided does not mention the BBC or its article about Greece's handling of wildfires, making it impossible to evaluate the claim.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,small_factcheck_v1,"The evidence provided in Document 1 clearly states that Greece is in the 52nd position globally in terms of the number of COVID-19 tests performed, while Document 2 does not provide any information about the number of COVID-19 tests performed in Greece. Therefore, the claim that Greece is in the first position in terms of the number of COVID-19 tests performed is refuted by the evidence.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_30,random_drop_30,corrupted,random_drop_30,0.3,small_factcheck_v1,"The evidence provided in Evidence Document 1 clearly states that Greece is not in the first place regarding the number of COVID-19 tests performed per confirmed case. According to the article, Greece is in the 53rd position globally in terms of the number of tests performed, with a ratio of 3,583 tests per million population, placing it in the 66th position internationally. This directly contradicts the claim that Greece is in the first place in this regard.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,small_factcheck_v1,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,1,['llama70B'],17.0,17.0,5.0,5.0,5.0,1.0,1.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_70,random_drop_70,corrupted,random_drop_70,0.7,small_factcheck_v1,"The evidence provided does not contain any information about the number of COVID-19 tests performed per confirmed case in Greece, which is the claim being evaluated. The first document discusses the number of cases, deaths, and tests performed in Greece, but does not provide a direct comparison with other countries or a ranking of countries by the number of tests performed per confirmed case. The second document is a historical study and does not contain any relevant information about the COVID-19 pandemic.",,,1,['llama70B'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_30,targeted_drop_30,corrupted,targeted_drop_30,0.3,small_factcheck_v1,"The evidence provided does not contain any information about the number of COVID-19 tests performed per confirmed case in Greece. The claim is about the ranking of Greece in this specific metric, but the evidence only provides general information about the number of tests performed, the number of cases and deaths, and a prediction model for the number of deaths in Greece. Therefore, there is not enough evidence to evaluate the claim.",,,1,['llama70B'],24.0,24.0,5.0,5.0,5.0,5.0,4.0
