claim_id,claim_text,lang,claim_date,gold_label,predicted_label,is_correct,small_model_id,small_model_name,small_model_provider,model_key,model_aliases,condition,variant_name,condition_bucket,condition_key,corruption_severity,corruption_family,prompt_id,explanation,error_type,error_message,judge_count,judge_names,judge_overall_sum,avg_judge_overall,avg_political_bias,avg_sociocultural_bias,avg_linguistic_bias,avg_logic_of_reasoning,avg_evidence_usage
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided in Evidence Document 1 states that 'Η Ελλάδα βρίσκεται στην 53ή θέση παγκοσμίως (από 50ή την προηγούμενη εβδομάδα) όσον αφορά τον αριθμό των τεστ που κάθε χώρα έχει πραγματοποιήσει.' This contradicts the claim that 'Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.'",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence provided does not directly address the claim that 'Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.' The first evidence document discusses the number of COVID-19 cases and tests performed in Greece, but it does not provide information on the ranking of countries by the number of tests performed per confirmed case. The second evidence document is unrelated to the claim and discusses the benefits and process of spaying/neutering pets.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The claim states that 'Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.' However, neither of the provided evidence documents directly addresses or supports this claim. Evidence Document 1 discusses the number of COVID-19 cases and deaths in Greece, but does not mention the number of tests performed. Evidence Document 2 is unrelated to the claim and discusses animal sterilization. Therefore, there is not enough evidence to evaluate the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that 'Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.' The evidence documents discuss various statistics and trends related to the COVID-19 pandemic in Greece, but do not provide any information that would support or refute the specific claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
147,"Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.",el,2020-05-10,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not contain any information related to the claim that 'Η Ελλάδα βρίσκεται στην πρώτη θέση, όσον αφορά τον αριθμό των τεστ κορωνοϊού που έχει εκτελέσει ενά επιβεβαιωμένο κρούσμα.' The documents discuss various topics such as the COVID-19 pandemic, animal sterilization, and health metrics, but none of them provide data or information that would support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The provided evidence does not mention anything about the relationship between COVID-19 vaccines and birth defects in Turkey. The document appears to be a description of a hemogram test, its parameters, and how to interpret the results, but it does not provide any information about the claim that bebeluși (newborns) in Turkey have been born with deformities due to COVID-19 vaccines.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"Evidența prezentată în documentul 1 nu susține afirmația că bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19. Documentul descrie hemograma, un test de laborator care măsoară parametrii sanguini, inclusiv numărul de eritrocite, dar nu face nicio referire la vaccinuri sau la efectele lor asupra sănătății bebelușilor. De asemenea, documentul menționează că stresul, hiperhidratarea și anumite condiții medicale pot influența rezultatele hemogramei, dar nu există nicio legătură cu vaccinurile Covid-19.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provided does not support the claim that bebelușii din Turcia (Turkish babies) were born with deformities due to Covid-19 vaccines. The document discusses hemograma (a blood test) and its parameters, including the number of erythrocytes (red blood cells), but does not mention anything about Covid-19 vaccines or deformities in babies. The document provides information about the normal range of erythrocyte count and its variations due to various factors, but does not provide any evidence to support the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Not_Enough_Evidence,False,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The provided evidence does not mention anything about the relationship between COVID-19 vaccines and birth defects in Turkey. The document appears to be a medical text about hemograms and blood tests, discussing various parameters and their interpretations, but it does not provide any information about the claim in question.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
837,Bebelușii din Turcia s-au născut cu deformări din cauza vaccinurilor Covid-19.,ro,2021-10-08,Refuted,Refuted,True,,meta-llama/llama-3.1-8b-instruct,,meta-llama/llama-3.1-8b-instruct,['meta-llama/llama-3.1-8b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence provided does not support the claim that babies in Turkey were born with deformities due to COVID-19 vaccines. The document discusses hemograma, a medical test that measures various parameters of blood cells, including erythrocytes, leukocytes, and thrombocytes. It explains the importance of proper preparation and handling of the blood sample to avoid errors in the test results. There is no mention of COVID-19 vaccines or their potential effects on fetal development. Therefore, the claim is refuted by the lack of any evidence supporting it.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
279,Madhya Pradesh CM Mohan Yadav announced that there will be action against private schools which dress their pupils up as Santa Claus for Christmas day.,en,2023-12-28,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,The provided evidence does not contain any information related to Madhya Pradesh CM Mohan Yadav's announcement regarding action against private schools dressing pupils as Santa Claus for Christmas day. The evidence appears to be a list of female names and does not provide any context relevant to the claim.,,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
280,The video shows a real incident of an aiport security personnel stealing from a passenger.,en,2023-12-27,Refuted,Refuted,True,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided in the second document contradicts the claim. It details an incident involving TSA agents at MIA checkpoint, not airport security personnel at an airport, and does not involve the theft of a passenger's bag. Instead, it mentions the theft of $600 from a passenger's wallet during the screening process. The evidence in the first document supports a similar claim but is specific to a different airport and a different airline. Since the evidence does not support the claim of airport security personnel stealing from a passenger at the mentioned airport, the claim is refuted.",,,1,['deepseek/deepseek-r1'],17.0,17.0,5.0,5.0,3.0,2.0,2.0
280,The video shows a real incident of an aiport security personnel stealing from a passenger.,en,2023-12-27,Refuted,Supported,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence from Document 1 clearly supports the claim. It describes a video showing an airport security personnel at a Spirit Airlines gate stealing from a passenger's bag. Specific details such as the employee rifling through the bag, pocketing belongings, and discarding the rest are mentioned. This directly aligns with the claim of an airport security personnel stealing from a passenger.",,,1,['deepseek/deepseek-r1'],19.0,19.0,5.0,5.0,5.0,2.0,2.0
280,The video shows a real incident of an aiport security personnel stealing from a passenger.,en,2023-12-27,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provided discusses incidents of theft by TSA agents at different airports, but does not specifically mention AIport security personnel stealing from a passenger at the same airport as claimed. While both documents involve airport staff theft, they do not provide enough information to confirm or refute the specific claim about AIport security personnel.",,,1,['deepseek/deepseek-r1'],21.0,21.0,5.0,5.0,5.0,3.0,3.0
280,The video shows a real incident of an aiport security personnel stealing from a passenger.,en,2023-12-27,Refuted,Supported,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence from Evidence Document 1 clearly supports the claim. It describes a video where airport security personnel are seen stealing from a passenger's bag. Specific details include the employee maliciously dumping out the contents of the bag, including jewelry and life-saving medication, and throwing the bag into a trash can. This directly supports the claim of an airport security personnel stealing from a passenger.",,,1,['deepseek/deepseek-r1'],22.0,22.0,5.0,5.0,5.0,3.0,4.0
280,The video shows a real incident of an aiport security personnel stealing from a passenger.,en,2023-12-27,Refuted,Supported,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The evidence from Document 1 provides a statement from Brooks who claims that a bag containing jewelry, a family heirloom, and life-saving medication was stolen maliciously by airport security personnel. Additionally, Spirit Airlines suspended four of their employees at Louis Armstrong New Orleans International Airport pending an investigation, which suggests that there is an ongoing investigation into the claim. Document 2 further supports this by mentioning that Gonzalez and Williams were arrested and charged for a similar incident at a different airport, MIA, and that the TSOs (Transport Security Officers) involved were placed in non-pay status pending the investigation. While the evidence is from different airports, it strongly supports the claim that airport security personnel have stolen from passengers.",,,1,['deepseek/deepseek-r1'],21.0,21.0,5.0,5.0,5.0,3.0,3.0
281,Qatar has banned McDonalds in the country and a McDonald's outlet was demolished.,en,2023-12-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence provided does not contain any information about Qatar banning McDonald's or demolishing a McDonald's outlet. The article discusses protests and shareholder votes in the United States against McDonald's, but it does not mention any actions related to Qatar.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
281,Qatar has banned McDonalds in the country and a McDonald's outlet was demolished.,en,2023-12-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence does not provide any information about Qatar banning McDonald's or demolishing a McDonald's outlet. The document discusses protests and shareholder meetings related to McDonald's in the United States, but there is no mention of events in Qatar.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
281,Qatar has banned McDonalds in the country and a McDonald's outlet was demolished.,en,2023-12-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,The evidence provided does not mention any ban on McDonald's in Qatar or the demolition of a McDonald's outlet. The document discusses protests and wage demands for McDonald's workers in the United States and mentions the company's struggles globally. There is no information related to Qatar or the specific claims made in the original statement.,,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
281,Qatar has banned McDonalds in the country and a McDonald's outlet was demolished.,en,2023-12-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence provided does not contain any information about Qatar banning McDonald's or demolishing a McDonald's outlet. The article focuses on protests and shareholder meetings in the United States related to wage increases for McDonald's workers. Therefore, there is not enough information to evaluate the claim.",,,1,['deepseek/deepseek-r1'],15.0,15.0,3.0,3.0,3.0,3.0,3.0
281,Qatar has banned McDonalds in the country and a McDonald's outlet was demolished.,en,2023-12-29,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The provided evidence does not contain any information related to Qatar banning McDonald's or demolishing a McDonald's outlet. The document discusses shareholder meetings and wage pressures on corporations in the United States, particularly focusing on McDonald's, but does not mention any events in Qatar.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
282,purports to show Joe Biden threatening 'violence and chaos' to control Trump supporters,en,2023-12-02,Refuted,Supported,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence document shows Joe Biden making statements that align with the claim. Specifically, Biden stated, 'We, the people must say this is not who we are,' referring to the stoking of political violence and calling it 'inflammatory and dangerous.' This implies Biden's concern and intention to warn against such behavior, which can be interpreted as a form of threat to maintain order and control the situation.",,,1,['deepseek/deepseek-r1'],17.0,17.0,3.0,5.0,5.0,2.0,2.0
282,purports to show Joe Biden threatening 'violence and chaos' to control Trump supporters,en,2023-12-02,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"```json
{
  ""verdict"": ""Not_Enough_Evidence"",
  ""explanation"": ""The evidence provided does not contain any direct statements from Joe Biden threatening 'violence and chaos' to control Trump supporters. Instead, it shows Biden making a sharp rebuke of Republicans and their support for Trump, warning of the threat to democracy. While Biden did call on Trump to end the ""siege"" on the Capitol and described the actions as inciting political violence, there is no clear evidence that Biden himself threatened violence or chaos.""
}
```",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
282,purports to show Joe Biden threatening 'violence and chaos' to control Trump supporters,en,2023-12-02,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The provided evidence does not contain any direct statements or actions by Joe Biden that suggest he threatened 'violence and chaos' to control Trump supporters. Instead, the evidence shows Biden calling for an orderly transition and urging Trump to condemn the violence. There is no mention of Biden inciting violence or chaos.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
282,purports to show Joe Biden threatening 'violence and chaos' to control Trump supporters,en,2023-12-02,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The provided evidence does not contain any direct statements from Joe Biden threatening 'violence and chaos' to control Trump supporters. The documents discuss Biden's stance on democracy and his calls for unity and action against threats to democracy, but there is no mention of him making such threats. Therefore, there is not enough evidence to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
282,purports to show Joe Biden threatening 'violence and chaos' to control Trump supporters,en,2023-12-02,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The provided evidence does not contain any statements from Joe Biden threatening violence or chaos against Trump supporters. The documents discuss Biden's stance on democracy and his calls for honesty and action to protect democratic values, but do not support or refute the claim of Biden threatening violence or chaos.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
283,A video shared on Facebook claims to show a Houthi attack on a commercial vessel in 2023.,en,2023-12-15,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"The evidence documents do not provide direct information about a specific video shared on Facebook claiming to show a Houthi attack on a commercial vessel in 2023. While the documents discuss various attacks and incidents involving commercial vessels and the Houthi group, they do not mention a particular video or confirm its authenticity. Therefore, there is not enough information to determine whether the claim is supported or refuted.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
283,A video shared on Facebook claims to show a Houthi attack on a commercial vessel in 2023.,en,2023-12-15,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence documents do not provide a video or direct confirmation of a Houthi attack on a commercial vessel in 2023. While the documents mention Houthi attacks on commercial vessels in the Red Sea, they do not specify a video or confirm such an attack occurred in 2023. Therefore, there is not enough evidence to either support or refute the claim.",,,1,['deepseek/deepseek-r1'],21.0,21.0,5.0,5.0,5.0,3.0,3.0
283,A video shared on Facebook claims to show a Houthi attack on a commercial vessel in 2023.,en,2023-12-15,Refuted,Conflicting_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provides conflicting information regarding the nature of the attacks. Evidence Document 1 mentions a Houthi attack on a commercial vessel in the Red Sea, but specifies that these were not believed to have caused serious damage. Evidence Document 2, however, describes a specific incident where gunmen took a ship's crew hostage, which is a different scenario. Both documents suggest Houthi involvement in maritime attacks, but the details of the claims do not clearly support or refute the original claim of a Houthi attack on a commercial vessel in 2023.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
283,A video shared on Facebook claims to show a Houthi attack on a commercial vessel in 2023.,en,2023-12-15,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The evidence documents do not provide direct confirmation or denial of a Houthi attack on a commercial vessel in 2023. While there are mentions of attacks on commercial vessels in the Red Sea, the specific claim about a Houthi attack on a commercial vessel in 2023 is not directly addressed. Therefore, there is not enough information to determine if the claim is supported or refuted.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
283,A video shared on Facebook claims to show a Houthi attack on a commercial vessel in 2023.,en,2023-12-15,Refuted,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,The evidence documents do not clearly support or refute the claim of a Houthi attack on a commercial vessel in 2023. The first document mentions attacks on commercial vessels but does not specify whether they were attacked by the Houthi group or not. The second document discusses the hijacking of a commercial vessel by the Houthis but does not explicitly state that it was a commercial vessel under attack. There is a lack of clear evidence linking the Houthi group to a specific attack on a commercial vessel in 2023.,,,1,['deepseek/deepseek-r1'],21.0,21.0,5.0,5.0,5.0,3.0,3.0
1,"Ein Foto zeige fast nur Frauen mit Kopftuch in einer Bahn in Malmö, Schweden.",de,2024-03-10,Conflicting_Evidence,Conflicting_Evidence,True,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"Die erste Dokumentation bietet einen Beleg für sexuelle Belästigungen in der U-Bahn in Malmö, Schweden, die auf die Frauen mit Kopftuch hinweisen. Allerdings steht auch in diesem Dokument der Aussage entgegen, dass die politische Linke versucht, die Ursachen für das Sexualisierte Gewaltproblem nicht zu verschleiern, und dass es problematisch wäre, die Täter mit Herkunftsmerkmalen zu identifizieren, da auch in anderen Ländern sexuelle Gewalt stattfindet. Die zweite Dokumentation vertritt die Position, dass man den Muslimen nicht so präjudiziert zureden sollte, und dass es wichtig ist, eine interkulturelle Diskussion über islamische Themen zu führen. Daher gibt das Beweismaterial sowohl Unterstützung als auch Ablehnung der Behauptung, dass das Foto fast nur Frauen mit Kopftuch zeigt, da es sich um eine spezifische Form von Belästigung handelt.",,,1,['deepseek/deepseek-r1'],16.0,16.0,4.0,3.0,5.0,2.0,2.0
1,"Ein Foto zeige fast nur Frauen mit Kopftuch in einer Bahn in Malmö, Schweden.",de,2024-03-10,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_20,random_drop_20,corrupted,random_drop_20,0.2,random,small_factcheck_v1,"The evidence documents do not provide specific information about a photograph showing almost only women with headscarves in a Malmö train station. While the documents discuss sexual violence and the integration of Muslim communities, they do not mention any such photograph. Therefore, there is not enough evidence to support or refute the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
1,"Ein Foto zeige fast nur Frauen mit Kopftuch in einer Bahn in Malmö, Schweden.",de,2024-03-10,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],random_drop_50,random_drop_50,corrupted,random_drop_50,0.5,random,small_factcheck_v1,"The evidence provided does not contain any specific information about a photograph showing almost exclusively women with headscarves in the Malmö metro. While the document discusses the presence and integration of Muslim women, particularly those wearing headscarves, in public spaces, it does not mention any particular photograph or imagery that supports or refutes the claim. Therefore, there is not enough information to determine if the claim is supported or refuted.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
1,"Ein Foto zeige fast nur Frauen mit Kopftuch in einer Bahn in Malmö, Schweden.",de,2024-03-10,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_20,targeted_drop_20,corrupted,targeted_drop_20,0.2,targeted,small_factcheck_v1,"The provided evidence does not contain any direct information about a photo showing almost exclusively women with headscarves in a train in Malmö, Sweden. The documents discuss sexualized violence against women and the integration of Muslims in Europe, but do not address the specific claim about the photo.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
1,"Ein Foto zeige fast nur Frauen mit Kopftuch in einer Bahn in Malmö, Schweden.",de,2024-03-10,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],targeted_drop_50,targeted_drop_50,corrupted,targeted_drop_50,0.5,targeted,small_factcheck_v1,"The given evidence documents do not provide any information about photos of women wearing headscarves in a train in Malmö, Sweden. The documents discuss broader themes related to integration, cultural and religious diversity, and the challenges of dealing with these issues in Europe, but do not support or refute the claim regarding the specific photo mentioned in the claim.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
2,"Dieses Video beweist, dass Demonstranten für Demos bezahlt werden",de,2024-01-22,Conflicting_Evidence,Not_Enough_Evidence,False,,qwen/qwen-2.5-7b-instruct,,qwen/qwen-2.5-7b-instruct,['qwen/qwen-2.5-7b-instruct'],gold,gold,gold,gold,0.0,gold,small_factcheck_v1,"Die bereitgestellten Dokumente enthalten keine expliziten Aussagen über die Bezahlung von Demonstranten. Dokument 1 diskutiert verschiedene Phänomene innerhalb der Zivilgesellschaft und gibt keine spezifischen Informationen über die Bezahlung von Demonstranten. Dokument 2 bespricht die Überwachung von Demonstrationsveranstaltungen durch die Polizei und enthält ebenfalls keine Hinweise darauf, dass Demonstranten bezahlt werden. Da keine relevanten Informationen zur Verfügung stehen, kann die Aussage weder unterstützt noch widerlegt werden.",,,1,['deepseek/deepseek-r1'],25.0,25.0,5.0,5.0,5.0,5.0,5.0
